athlete_name,id,PR_seconds
"Deer, Brian",3837890,957.5099983215332
"Delahanty, Connor",6544322,904.7199997901917
"Duncan , Alexander",6917680,1002.1599998474121
"Farnham-Rose, Robbie",4046485,866.25
"Fehribach, Greg",6547440,1017.3899993896484
"Fetter, Kyle",5163286,950.9500007629395
"Garcia, Marcos",7721013,852.329999923706
"Goode, Hayden",7728066,910.5500001907349
"Hartline, Garrett",8623298,877.6100006103516
"Hasle, Kellen",7700483,874.9900016784668
"Holley, Nathan",5468189,996.5699996948242
"Hutton, John",6452500,1013.2900009155273
"Juszynski, John",8231886,924.2999992370605
"Kiplagat, Stephen",4050821,881.9799995422363
"Fox, Peter",7910618,847.3200001716614
"Atwell, James",6444449,915.3100004196167
"Bains, Tom",5988891,867.7099990844727
"Beaudry, Benjamin",6455749,932.0699996948242
"Begay, Wacey",7164738,980.420000076294
"Betz, Dustin",2259564,867.7099990844727
"Brumm, Ryan",5501220,985.7000007629395
"Colonno, Alex",7805905,1015.9300003051758
"Conrad, Nathan",4088383,923.9899997711182
"DeLoera, David",8368730,947.0099983215332
"Helms, Sawyer",8256111,891.9900016784668
"Hernandez, Carols",8329448,936.439998626709
"Jamison, Andrew",8233213,948.2200012207031
"Jones, Justin",5461802,969.710000038147
"Leibold, Collin",3693419,845.789999961853
"Methner, Joshua",7688020,820.6199989318848
"Miller, Derek",6523130,913.2200002670288
"More, Cameron",7765272,1022.6900000572205
"Morgan, Kole",7750595,990.4500007629395
"O'Connor, Patrick",7890347,1045.0300006866455
"Scharf, Charles",8317962,872.810001373291
"Schellberg, Pat",3157272,835.7700004577637
"Seman, Remedan",8581757,950.439998626709
"Sheerin, Eamon",6464474,1062.5800018310547
"Sindt, Brandon",5963796,1020.1800000071526
"Sindt, Timothy",7366922,848.6400003433228
"Taylor, Sam",1766012,984.2199993133545
"Tewalt, Luke",7686035,808.1800003051758
"Watson, Caleb",7860856,912.2700004577637
"Webb, James",2749022,872.2400016784668
"Barber, Mike",3734168,948.0400009155273
"Bishop, Cale",7931788,907.5599999427795
"Burt, Sam",3307835,1078.0400009155273
"Chepkesir, Joshua",6897534,856.5900001525879
"Chipman, Blake",8264840,894.4700012207031
"Clemence, Joshua",3256771,927.0499992370605
"Duncan, Austin",3772624,1014.1399993896484
"Fahy, Steven",5111587,814.7999992370605
"Fisher, Grant",5576701,809.5200004577637
"Griffis, Logan",4547073,1058.4700012207031
"Guerra, Anthony",7751672,863.0
"Hollander, Karson",8590860,896.060001373291
"Jordon, Travis",4108178,927.5499992370605
"Kemboi, Evans",8014838,864.170000076294
"Knoll, Alfonso",7985137,935.0999984741211
"Koch, Nicholas",8980367,975.9499998092651
"Laros, Lars",8236425,828.8199996948242
"Leingang, Jake",4517342,823.0400009155273
"Maines, Will",8107510,1056.150001525879
"Modrow, Aaron",7363161,912.5699996948242
"Morris, Erik",3242309,1048.7299995422363
"Morris, Mitchell",5598940,891.6199989318848
"Oheim, Julius",7708514,890.6100006103516
"Papain, Thomas",764406,910.5699996948242
"Raya, Ryan",2282194,928.8099994659424
"Sears, Jacob",4067431,876.3800010681152
"Shea, Mason",7728935,849.8599996566772
"Zaragoza, Francisco",5547517,975.579999923706
"Aguilar, Joseph",8599575,968.0200004577637
"Bader, Gabe",5974960,961.1200000047684
"Bates, Stephen",2316371,987.7099990844727
"Behan, Hale",8243872,884.5800018310547
"Bijeau, Blair",5956795,997.7999992370605
"Bowman, Sawyer",3680386,951.4900016784668
"Burke, Colin",5498809,837.2000007629395
"Farley, Teddy",2758035,925.6299991607666
"Gamble, Nathan",6460503,955.3499984741211
"Gordon, Michael",3627319,947.1300010681152
"Hartnett, Joey",8609650,903.829999923706
"Hoffman, Cooper",7294348,953.2900009155273
"Kapuscinski, Benjamin",4513064,923.7999992370605
"Klaassen, Pierce",7471011,950.9900016784668
"Amato, Matthew",8260276,1099.7700004577637
"Ashley, William",8908964,1014.1599998474121
"Bindner, Joe",5010061,905.5999999046326
"Blackwood, Benjamin",8470175,960.589999973774
"Bush, Gabe",7393281,918.2700004577637
"Campanella, Alex",4634734,879.1500015258789
"Cochran, Wes",4167646,899.7400016784668
"Cyr, Noah",8263520,917.6100006103516
"Dawson, Joseph",6142833,964.460000038147
"Dayton, Derek",7737685,997.5
"Delreal, Luis",6889552,968.710000038147
"Duckworth, Austin",2748850,872.4199981689453
"Fischer, Ryan",8017900,896.7200012207031
"Fix, Andrew",4352844,966.4299998283386
"Flach, Evan",2218599,870.3099994659424
"Foulk, Kyle",7743390,937.4599990844727
"Graham , Christopher",6903681,974.4700002670288
"Harrison, Silvester",4078592,903.920000076294
"Hassler, Lukas",5481139,911.960000038147
"Hobbs, Braden",8321345,959.560001373291
"Hollingsworth, Jimmy",4509908,942.4500007629395
"Huhn, Parker",7743779,901.4400000572205
"Iselin, Dan",6454061,880.2099990844727
"Kingman, Cody",5460004,906.7399997711182
"Kocis, Josiah",7887831,884.4900016784668
"Kraal, Taylor",4057041,955.2400016784668
"Matteson, Corey",4545671,958.9000015258789
"McCullough, Sean",2716309,909.920000076294
"Meyer, Will",6110448,903.8199999332428
"Munoz, Julian",7360850,904.2300000190735
"Munsterman, Ray",6087313,936.9599990844727
"Myers, Henry",8232895,857.9099998474121
"Nassir, Abdi",8321538,990.8999996185303
"O'Reilly, Liam",7487321,911.4499998092651
"Quinn, Sean",3306460,900.3400000035763
"Quirk, Pat",4979085,990.1599998474121
"Rivers, Aidan",8236263,958.939998626709
"Rodriguez,  Henry",4718125,1009.5900001525879
"Roehl, Camron",5104987,896.8400001525879
"Schanz, Will",2755996,965.2800002098083
"Schmidt, Carson",8916001,1124.2000007629395
"Simmons, Joe",5974702,868.7299995422363
"Sorgenfrey, Max",8944343,932.689998626709
"Urtusuastegui, Jesus",5459909,872.1199989318848
"Vincennie, Zac",7757799,936.5299987792969
"Zarda, Zach",2464114,848.0299997329712
"Allen, Ellis",7896218,946.6500015258789
"Beadlescomb, Morgan",6025566,797.1599998474121
"Behre, Ryan",6461451,1058.5
"Biffar, Johnny",6425482,958.4000015258789
"Cecchi, David",6092935,873.1800003051758
"Cope, Daniel",6531294,885.1699981689453
"Dunham, Chad",7096423,964.5300002098083
"Ernst, William",5461196,885.4300003051758
"Faller, Jesse",1122302,857.1000003814697
"Finucane, Peter",6891495,1123.349998474121
"Gallaher, Jacob",5466014,1086.8499999046326
"Gilboy, Casey",3707610,917.8799991607666
"Gomes, Kyle",3420624,1061.0499992370605
"Harder, Will",8601926,927.8999996185303
"Harness, Ryan",7692502,934.5
"Hartsuff, Liam",6990253,932.7000007629395
"Henderson, Dan",3615801,981.2299995422363
"Hogan, Phillip",5488083,1172.7700004577637
"Junker, Norman",8023239,916.6900005340576
"Keller, Jonathan",4515677,911.2299995422363
"Kennison, Zak",4568528,925.2399997711182
"McKeogh, Brendan",3722343,977.0499992370605
"Nix, Daniel",2248047,881.6300010681152
"Piro, Antonino",4076203,942.75
"Rathburn, Max",7363941,933.3899993896484
"Ricciardi, Jon",5370970,1075.5699996948242
"Smith, Grant",4517812,927.7600002288818
"Tecle, Robel",5009034,985.6000003814697
"Watters, Christian",6464073,1088.5600004196167
"Barbry, Alexis",4688511,934.8199996948242
"Bertsch, Taton",6907232,979.6000003814697
"Blose, Clayton",4107293,972.3500003814697
"Briscoe, Justin",7767578,940.9700012207031
"Burkhart, Nathan",6068057,977.5900001525879
"Campbell, Austin",8249820,1012.0900001525879
"Carbajal, Antonio",6905529,875.5699996948242
"Decker, Cole",4075641,851.3100004196167
"Diehl, Justin",7369053,844.2300000190735
"Esparza, Ricky",6440783,964.079999923706
"Finitz, Mitchell",4212880,954.810001373291
"Gobel, Luke",6430418,1068.099998474121
"Horvath, Peter",6451460,909.5600004196167
"Killian, Joshua",7896244,980.1100006103516
"King, Tommy",3757195,854.7399997711182
"Klecker, John",4067968,887.9099998474121
"Horton, Peter",4981110,946.7200012207031
"Saxton, Jesse",6114900,883.2599983215332
"Bunting, Noah",8584555,995.560001373291
"Chase, Russell",4508704,908.2700004577637
"Dethloff, Eric",7727626,956.5
"Edwards, Phillip",4987889,987.9899997711182
"Gucker, Max",7692738,898.7000007629395
"Hannan, Tully",3269960,875.3899993896484
"Hazlehurst, Fletcher",4174428,902.9400000572205
"Hoekstra, Matt",3300366,970.579999923706
"Hull, Geoff",3794536,909.4099998474121
"Idhammar, Viktor",7916231,860.1599998474121
"Jarvis, Collin",2693093,822.310001373291
"Johnson, Brayden",8899405,1106.2199993133545
"Johnson, Eric",5958063,1046.0
"Jones, Stephen",5963559,848.670000076294
"Kachlic, Colin",7902605,887.5400009155273
"Kimaiyo, Kelvin",7723964,853.8199996948242
"Lara, Frank",4993726,845.1500000953674
"Laurance, Gunnar",7910768,1044.159999847412
"McAlister, Weyessa",5984486,888.9599990844727
"Miller, Joshua",6990580,1011.25
"Olson, Dylan",6421345,945.4799995422363
"Omar, Hassan",4064203,848.9300003051758
"Peterson, Leif",3704693,957.1300010681152
"Picado Fallas, Ignacio",4693583,1019.2799987792969
"Robert, Levi",7749073,922.5100002288818
"Sevcik, Timothy",4986063,880.8800010681152
"Sinclair, Grant",6470552,935.4799995422363
"Skorupa, Gavin",7699948,970.079999923706
"Snapp, Camryn",6134921,988.2800006866455
"Solomon, Carter",7688021,824.9500007629395
"Stanton, Erik",2641689,921.7099990844727
"Starr, Joshua",8602970,960.8000000119209
"Stuart, Clayton",6989992,997.6300010681152
"VanAcker, Jeremiah",7687819,918.3999996185303
"Weisinger, Harrsion",7896416,1041.4500007629395
"Wilbur, Dylan",7735448,907.1399998664856
"Anthony, Thomas",6443344,961.7799999713898
"Barbosa, Ricardo",7889762,839.4700012207031
"Breen, Derek",2758030,990.420000076294
"Cousins, Tim",3149686,878.3899993896484
"Dugenet, James",7918917,908.960000038147
"Farrand, Fred",6900958,961.3200000524521
"Feigen, Harry",3388757,930.829999923706
"Founds, Matthew",6420454,901.3899999856949
"Glodek, Steven",5977263,1025.5700001716614
"Grossman, Matt",6476060,837.4900016784668
"Harman, Darren",6132249,849.7700004577637
"Hopper, Trevor",4989970,888.9199981689453
"Jacobson-S, Finn",6533931,927.6299991607666
"James, Malik",6082586,1146.460000038147
"Kehoe, Joseph",6915549,886.8600006103516
"Knutson, Bryce",6877339,942.4700012207031
"LaRue, Caden",8892552,1006.7900009155273
"Mulligan, Colin",5463860,910.6400003433228
"Nowak, Zachary",7367261,918.2199993133545
"Parker, Robert",8261041,934.8899993896484
"Perez, Victor",4592203,1375.900001525879
"Perry, Joseph",8234542,860.6100006103516
"Poland, Ryan",3276180,843.75
"Rhode, Casey",4533446,980.1499996185303
"Robinson, Nick",5003849,951.0400009155273
"Rohr, John Dalton",5963565,902.1900000572205
"Ruiz, Clark",4559901,842.0299999713898
"Rust, Bart",6914765,896.3300018310547
"Sensabaugh, Aiden",8232990,1071.5800018310547
"Sheppard, Brian",4989526,928.3600006103516
"Showers, George",7894361,942.4000015258789
"Souder, Dylan",3895591,884.6800003051758
"Stanchina, Cole",8893451,888.4799995422363
"Steed, Austin",7921999,887.6300010681152
"Steiger, Nathan",7760711,996.560001373291
"Stoner, Carter",7732368,969.3999996185303
"Traugott, Josh",8629645,990.9400005340576
"Willis, Jarod",7728198,930.3500003814697
"Yusuf , Nadir",5956289,852.6999998092651
"Boldridge, Cliff",3289187,1034.460000038147
"Bradley, Garrett",6700718,1014.5099983215332
"Burley, Maxwell",4572007,935.189998626709
"Caudillo, Chris",8584782,824.8899993896484
"Coppola, Sam",6089520,112.38999938964844
"Duport, Isaiah",7888980,966.3000001907349
"Fernandez, Bryan",4517340,848.7399997711182
"Ganser, Bobby",8319506,895.4700012207031
"Geoghegan, Will",8258892,1075.5299987792969
"Knight, Max",8917913,1004.3300018310547
"Lackman, Evander",8609282,917.2999992370605
"Baldwin, Miles",8262840,949.4500007629395
"Dunn, Colin",6983918,1054.849998474121
"Elston, Drew",4055230,1008.4000015258789
"Farar, Tayson",8936097,965.8699998855591
"Hartleb, Joel",7691424,992.6500015258789
"Herman, Joel",8642226,943.8800010681152
"Holsten, Jonny",5477138,944.3300018310547
"Hopkins, Tom",2721050,882.0400009155273
"Hornung, Matthew",7910414,882.2900009155273
"Huff, Matt",7372683,969.460000038147
"Johnson, Curtis",8262628,984.329999923706
"Johnston, Jack",8601769,828.5699996948242
"Joslin, Miles",5111551,913.4899997711182
"Joyce, Connor",7890319,939.3400001525879
"Kennedy, Chandler",6418912,908.1300001144409
"Lewis, Timothy",3320427,968.6099996566772
"Medici, Marc",7699459,911.5299997329712
"O'Leary, Aaron",5146950,955.2099990844727
"Olsen, Cole",6419772,877.2599983215332
"Peet, Graham",5461459,873.7799987792969
"Perez, Will",8589995,997.560001373291
"Pope, Travis",3873945,910.2700004577637
"Race, Lewis",7393192,1001.3499984741211
"Shemonia, Brandon",4085953,877.1100006103516
"Wegenka, Luke",6869153,968.2399997711182
"Wells, Austin",4523833,855.039999961853
"Whitfield, Iain",1243008,899.4099998474121
"Wilkerson, Brandon",5463183,892.8400001525879
"Yu, Hudson",8250212,927.0499992370605
"Aldaba, Danny",5151538,897.3300018310547
"Bauer, Bradley",6542083,955.8499984741211
"Brewer, Chris",3733686,892.6599998474121
"Burns, Alan",5103551,879.3600006103516
"Burns, Christopher",3261514,882.6300010681152
"Carpenter, Zachary",3196200,898.0099983215332
"Chandler, Kedryn",7882818,947.8400001525879
"Cogswell, Coleman",4680277,1042.0599994659424
"Connelly, Travis",4075881,941.1399993896484
"Coulter, Riley",7740751,908.079999923706
"Davey, Rick",2314664,944.189998626709
"Davis, Ryan",1729535,900.75
"DeSimone, Sebastian",8339849,1063.8899993896484
"Fendig, Alex",7819680,933.2299995422363
"Gagnon, Griffin",4506149,903.7799999713898
"Gilreath, James",4979832,926.0300006866455
"Grames, Tyler",6903198,979.7000007629395
"Hahnl, Corey",3181574,954.6199989318848
"Hemphill, Kevin",2794172,898.1699981689453
"Huerta, Tomas",6452490,892.4300003051758
"Huffman, Logan",8943309,939.6399993896484
"Immell, Robert",7897166,916.2299995422363
"Jones, Walt",7896422,926.7299995422363
"Kollgaard, Adam",8588896,914.0200004577637
"Kraus, Nathan",6900816,1061.8600006103516
"Lachance, Joshua",8593768,982.0599994659424
"Llerandi, Noah",7000692,1083.8199999332428
"Mulroy, Ricky",3167789,948.2700004577637
"Patten, Grant",8714254,938.9300003051758
"Pope, Maliki",7365701,988.4099998474121
"Razanauskas, Trey",6910920,864.9099998474121
"Sanders, Caleb",7722182,1120.1399993896484
"Scruggs, Nathan",6425683,1014.189998626709
"Sherman, Jacob",4593133,942.7799987792969
"Sow, Emile",7777255,920.0400009155273
"Spetnagel, Matthew",7907003,963.9100000858307
"Steinmuller, Kurt",3678528,897.8800010681152
"Stoeger, Mason",8228570,959.9000015258789
"Thill, John",7910254,907.9800000190735
"Whalen, Brendan",4062063,967.039999961853
"Wilson, David",2758307,901.0900000333786
"Baker, Elijah",7731699,1011.9300003051758
"Baquera, Adrian",7899833,959.0499992370605
"Bromley, Matthew",4991814,964.920000076294
"Chauvin, Samuel",4980074,867.7800006866455
"Davis, Reed",6431950,952.2200012207031
"Donaldson , Nathan",8592315,1010.8600006103516
"Fuller, Simon",7381058,891.060001373291
"Gomez, Cruz",7370343,829.1300010681152
"Gough, Leighton",3187382,929.0300006866455
"Hunt, Paul Austin",4533444,964.9400000572205
"Jahn, Aaron",8232378,961.1799999475479
"Johns, Tony",2969947,1042.2000007629395
"Kelati, Simon",7371259,814.939998626709
"Kimutai, Enock",7790332,892.4799995422363
"Godinez, Brock",8615073,1070.439998626709
"Bourland, Matt",6610379,910.6300001144409
"Alston, Justin",7383249,1081.4199999570847
"Baja, Jansen",4087727,1050.1399993896484
"Bonner, Finn",8595343,959.1599998474121
"Breslow, Ted",3766140,972.0600004196167
"Briody, Brendan",6425076,931.329999923706
"Corbett, Noah",6586428,933.9000015258789
"Craighead, Dan",2206265,909.4300003051758
"Fahy, Darren",4168469,853.3900003433228
"Freyling, Nathan",6448292,937.6199989318848
"Garrell, Jeremy",3722637,933.939998626709
"Gee, Brendan",4694790,895.5400009155273
"Getz, Tim",1692036,875.310001373291
"Gray, Matthew",7047069,956.7000007629395
"Harrold, Ian",8236651,967.9800000190735
"Hostettler, Henry",4985122,944.4099998474121
"Jama, Liban",6430276,970.1300001144409
"Janssen, Charles",2749334,1011.5400009155273
"Jarrah, Alexander",5314248,1043.579999923706
"Johnson, Jonah",7888766,985.9099998474121
"Kadlec, Chase",2240824,854.4499998092651
"Lira-Martinez, Ricardo",6893376,989.6800003051758
"Machado, Federico",5147559,1054.0400009155273
"Marshall, Alan",8924788,991.6800003051758
"Nelson, Spencer",7820209,828.0900001525879
"Osman, Jon",4513612,947.3899993896484
"Pehl, Clay",7918374,896.5
"Peimann, Trevor",8023506,911.329999923706
"Reichl, Jun",2268172,895.9199981689453
"Rice, Matthew",4508705,922.0699996948242
"Sanchez, Tyler",3306530,1139.7200012207031
"Spence, Tanner",8583945,913.3900003433228
"Ward, Hugo",6442570,884.9799995422363
"Williams, Derrick",5035621,841.3799999952316
"Adams, Casey",3611399,530.7700004577637
"Agsten, Hunter",7409177,969.4399995803833
"Armstrong, Hugh",4508060,846.4299998283386
"Barletta, Geoffrey",2112742,973.5500001907349
"Bauzile, Botensky",8851172,1191.7000007629395
"Boes, Caleb",8580631,957.1199989318848
"Boutin, Noble",5974395,956.3199996948242
"Bricker, Thomas",8234624,899.7000007629395
"Cornell, Evan",3692255,923.4300003051758
"Crane, Noah",6547628,1060.1300010681152
"Franco, Evan",8243444,879.7000007629395
"Gerhardt, Jacob",8266545,950.3899993896484
"Guthery, Caleb",7728540,878.5400009155273
"Hoffman, James",6881355,878.0900001525879
"Holmes, Jacob",6898991,856.2099990844727
"Izewski, Josh",2256572,842.5699999332428
"Lee, Anthony",2792509,895.5800018310547
"Legge, Connor",6097709,964.0
"Leverington, Tyler",1749271,926.8199996948242
"Lutgen, David",6876185,870.75
"Nold, Parker",8618914,879.4700012207031
"Peterson, Luke",7931430,1065.4300003051758
"Reimund, Nick",6446699,922.4300003051758
"Roth, Alex",6540797,870.7000007629395
"Shannon-Tamrat, Besu",3315166,871.4899997711182
"Sturdy, Austin",4533692,906.539999961853
"Wafler, Jack",5984689,1141.429999947548
"Yallowitz, Jacob",4682178,973.670000076294
"Albach, Gus",8031321,868.9699993133545
"Allen, Mark",2758689,845.6399998664856
"Allen, Ransom",7366355,855.0299997329712
"Boudreaux, Louden",7898383,871.420000076294
"Caesar, Maxum",7721262,913.4799995422363
"DiCerbo, Max",7899745,912.7600002288818
"GARCIA, CESAR",7406027,959.5200004577637
"Gebreselase, Ablel",7727343,915.6099996566772
"Gorsuch, Alex",4070656,972.9700002670288
"Herbstritt, Spencer",6560876,917.3199996948242
"Lacey, Sean",8225150,909.5
"Sava, Marius",2254035,898.560001373291
"Lochner, Bob",2250636,1042.590000152588
"McKenna, Mathew",4051949,895.4300003051758
"Moretensen, Sam",8582658,984.0100002288818
"Pochettino , Owen",4980834,932.0
"Polasek, James",4050326,935.7400016784668
"Pule, Sandile",8917617,965.1199998855591
"Ransford, Jarron",8272387,955.689998626709
"Ropes, Charlie",4166547,918.079999923706
"Satterfield, Derek",3751131,956.4300003051758
"Valentino, Mark",3613824,563.0100002288818
"Wells, Jared",5632789,1015.5299987792969
"Wigaard, Endre",5459917,922.1499996185303
"Wilson, Matthew",5996743,939.8800010681152
"Carlan, Ethan",8892012,1054.310001373291
"Cornine, Nicholas",4506757,922.5200004577637
"Cuascut, Steven",7365752,964.8699998855591
"Farmer, Ayden",5648832,999.3499984741211
"Gilpin, John",3273405,917.7700004577637
"Hickson, Jason",3772625,951.9300003051758
"Howell, Luke",8402073,987.6499996185303
"Jenkins, Eric",3195561,798.5699996948242
"Ly, Michael",6885802,904.3000001907349
"Mattocks, Benjamin",3719910,930.6100006103516
"Naderer, Sean",2805975,909.3199996948242
"Obisanya, Samuel",4097829,1043.9500007629395
"Palmer, Phillip",4076200,963.2300000190735
"Parker, Bobby",4053070,897.4900016784668
"Polak, Max",7893190,848.9799995422363
"Roth, Chris",4682662,981.1499996185303
"Sassa, Robert",3256792,973.5200004577637
"Smith, Jake",6872190,901.9099999666214
"Speas, Donny",8583151,951.9099998474121
"Spelman, Ryan",5996854,916.75
"Such, Marcel",5098867,902.7000000476837
"Switzer, Jimmy",7910418,994.8300018310547
"Walio, Bashash",4078811,937.2000007629395
"Walker, Temarius",3770819,964.539999961853
"Chirchir, Rodney",5048469,963.6500000953674
"Cottingham, Colin",4508690,982.8999996185303
"Dixon, Grant",8589883,958.3600006103516
"Funk, Bill",5092646,1070.0
"Galasso, Aidan",3426001,910.710000038147
"Gregg, Brendan",1722308,826.4900016784668
"Haagstrom, Wesley",8582929,954.4500007629395
"Hathaway, Andrew",8893570,950.0999984741211
"Jones, Elijah",8587301,891.8899993896484
"Lazechko, Sam",3609206,962.460000038147
"McElwain, Jon",2697085,897.2900009155273
"Pleban, Joe",7764200,1005.689998626709
"Rivadeneira, Alvaro",6122765,1009.9199981689453
"Senti, Ethan",7743157,841.289999961853
"Shetty, Arnav",8894116,951.9599990844727
"Shipley, Adrian",3160933,945.6800003051758
"Snyder, Austin",2740306,870.8500003814697
"Sullivan, Shane",4987916,864.2299995422363
"Wageman, Josh",2748841,958.9300003051758
"Askin, Aidan",4070256,917.3899993896484
"Maloney, James",2806205,928.7600002288818
"Mueller, Lucas",6429583,862.670000076294
"Newland, Matthew",6898992,859.3500003814697
"Pope, John",4524299,870.579999923706
"Stine, Zach",7739020,961.0599999427795
"Thomas, Brady",7888531,956.9199981689453
"Benishek, Cole",7980714,940.0
"Bhatt, Rupak",6454058,1164.170000076294
"Croft, Brandon",3280948,962.4000000953674
"Diggs, Carson",8979081,1043.5300006866455
"Franklin, Jacob",3803018,907.75
"Garcia, JP",7732237,918.0900001525879
"Gaudet, Luke",8586688,962.6900000572205
"Goodyear, Dylan",5968198,926.7199993133545
"Holcomb, Wes",8681983,1005.5699996948242
"Kurtz, Michael",7985361,981.8600006103516
"Lorenz, Jordan",6464067,980.2399997711182
"McMahon-Staggs, Ronan",7735444,847.579999923706
"Northey, Tyler",7531987,1066.1699981689453
"Salvatori, Jensen",7667070,900.0900000035763
"Sims, Michael",6906115,937.5099983215332
"Smith, Jayden",8917620,931.3700008392334
"Smith, Nate",1768818,937.810001373291
"Trofa, Adam",4170669,916.0499992370605
"Wingate, Jeremiah",7727010,1045.8799991607666
"Bess, Adam",3629582,903.2999999523163
"Blevins, Zaire",8293250,1084.289999961853
"Borini, Mike",4636197,997.7200012207031
"Bork, Evan",8818005,912.4499998092651
"Conway, Ryan",4066513,934.7999992370605
"Drew, Jonathan",8592311,948.2599983215332
"Eddy, Anthony",8018080,966.0199999809265
"Finger, Tyler",6468155,927.6800003051758
"Fitzgerald, Anthony",7822383,1328.25
"Malek, Jan",8585688,877.0999984741211
"Manzur Strandlund, Gael",8254417,884.3699989318848
"Maurer, Paul",8620011,936.6599998474121
"Morgan, Jacob",4987030,859.5900001525879
"Morris, Sam",8277025,1061.8699989318848
"Parenteau, David",8615821,1014.4199981689453
"Peterson, Ricky",5651082,971.1899995803833
"Ralston, Jake",7058546,890.7099990844727
"Ross, Andrew",7888718,881.5200004577637
"Serem, Sammy",3390390,1022.25
"Son, Ryan",8935814,933.0499992370605
"Spergel, Zach",7756526,907.9400000572205
"Tewodros, Jonathan",4515714,921.8999996185303
"Villagran, Elian",8646686,950.2000007629395
"Williams, Brett",6876507,1066.6800003051758
"Upham, Chris",7690402,1017.5299987792969
"Mettler, Caleb",7697315,955.4799995422363
"Moran, Jackson",7993090,896.5900001525879
"Putnam , Charles",8893486,972.0100002288818
"Tauriello, Jeff",4210012,938.6800003051758
"Torpy, Sean",5984120,841.0199999809265
"Wallach, Alex",5001785,931.5300006866455
"Wilson, James",3243375,840.7699999809265
"Wright, Owen",5990269,956.9300003051758
"de Vaal, Christian",8587813,815.9700012207031
"Adamescu, Thomas",7388236,985.920000076294
"Adams, Colby",8234619,873.1100006103516
"Allen, Matthew",5979404,948.75
"Bailey, Griffin",5957530,944.6699981689453
"Brown, Anthony",2680874,886.4700012207031
"Buckley, Matt",8261290,934.8499984741211
"Dunsworth, Matthew",8666923,921.1100006103516
"Dupuis, Sam",2759223,957.7700004577637
"Eller, David",3267891,915.7799997329712
"Ford, William",3718289,988.9799995422363
"Goodrich, William",8229326,888.6399993896484
"Kigen, Antony",8714110,905.579999923706
"Langat, Josphat",7744682,931.0499992370605
"Lauer, Aaron",4980421,874.0400009155273
"Lemon, Marcus",7921996,864.170000076294
"Maizland, Barron",4695543,881.2700004577637
"Mangiafesto, Jeffrey",4068743,1071.5099983215332
"Martykiewicz, Elliot",4222976,867.4500007629395
"McMahon, John",4543548,993.5699996948242
"Sands, Sean",7633833,897.7400016784668
"Schraeder, Joshua",6150645,876.189998626709
"Smit, Tyler",3276959,1028.579999923706
"Tobin, Daniel",2695110,915.4300003051758
"Wingett, Matt",2748736,1066.8300018310547
"Winthrop, Noah",5960828,975.6899995803833
"Wyatt, Tate",6871838,894.8699989318848
"Aly, Cameron",3316676,954.4000015258789
"Carena, Cody",3275274,1089.3100004196167
"Freeman, Tyler",3278580,907.5999999046326
"Gaudion, Henry",3258265,1015.7099990844727
"Hickman, Luke",3721089,913.7200002670288
"Holthaus, Hunter",4261799,992.5400009155273
"Kaplan, Leonardo",8983117,1015.8699989318848
"Martinez-Ramos, Christian",8237400,969.5900001525879
"Mast, Aaron",4513074,959.939998626709
"McGinley, Ryan",8620192,876.0200004577637
"Oury, Brendan",7908506,944.2599983215332
"Ruiz, Jose",8320455,973.9899997711182
"Selby, Travis",7925398,855.7600002288818
"Vohra, Hisham",7029732,927.7800006866455
"Watts, Paul",4095689,933.6699981689453
"Arrendondo, Benjamin",6571968,1060.7799987792969
"McClure, Finn",8584929,901.6499999761581
"McLaughlin, Brian",3237430,910.0200004577637
"McLean, Austin",3721414,886.1599998474121
"Pampena, Nick",2755831,918.1399993896484
"Pierce, Ian",8591041,902.789999961853
"Sanderson, Ry",1196671,908.5299997329712
"Schneider, Alex",5488526,979.0
"Svet, John",2254586,915.3699998855591
"Tegeler, Austin",7702576,1138.5499992370605
"Thompson, Freddie",3261719,961.7599999904633
"Uthlaut, Grant",5979692,950.3699989318848
"Wade, Jaylen",7379843,1039.0200004577637
"Arbaugh, Bradley",5963245,947.1699981689453
"Butler, Chris",6997194,915.2200002670288
"Clark, Tyler",7724847,881.2099990844727
"Galli, Jonah",8685506,1036.7299995422363
"Gaylord, Caleb",6420230,965.1300001144409
"Hahn, Matthew",5956427,890.2999992370605
"Hernandez, Gabe",8013129,964.1999998092651
"Johnson, Luke",5488468,963.0699999332428
"Kiporir, Dennis",8006372,973.710000038147
"Lee, Julien",8892496,943.9599990844727
"List, Mark",3261157,906.4899997711182
"Martinez, Andrew",7393790,894.75
"Miller, Quinn",5961296,975.5500001907349
"Moreno, Cesar",4997408,964.3699998855591
"Newsum, Jovan",4511831,910.670000076294
"O'Shea, Tom",4506153,943.5900001525879
"Paplow, Evan",8899431,961.3099999427795
"Pizano, Carter",8919771,1039.7800006866455
"Reynolds, Theodore",3717231,930.0900001525879
"Rodriguez, Xavier",2132675,887.5900001525879
"Rogovin, Felix",8669904,917.329999923706
"Schulte, Michael",2759613,913.5
"Scott, Andrew",8902977,959.3400001525879
"Smith, Tyler",8628212,1046.4500007629395
"Boesch Dining, Eli",7389314,874.7299995422363
"Boyd-Helm, Zach",3646431,907.8899998664856
"Clark, Colbe",6422057,956.5
"Gilmore, Kevin",2216105,920.9799995422363
"Goss, Brady",8607187,916.5900001525879
"Gray, Mason",7687477,990.8199996948242
"Herrick, Chris",4982593,904.2399997711182
